address	parent-address	primary-address	street	name	name-cy	point	end-date
9AQMFHA	M4ARM	M4ARM	19100954	NURSERY BUILDING		[53.7642991,-0.3941408]	2015-01-23
9AQMFKP	M4BH4	M4BH4	19101075	MAIN TEACHING BUILDING		[53.7417441,-0.37538]	
9AQMG9D			19101852	296 SIRIUS ACADEMY		[53.7342537,-0.409401]	
9AQMG9E	9AQMG9D	9AQMG9D	19101852	EDUCATIONAL SERVICE FOR HEARING AND VISION		[53.7342537,-0.409401]	
9AQMGA3			19102010	207 KELVIN HALL SCHOOL		[53.7644978,-0.3866706]	
9AQMGB5	M4BFH	M4BFH	19102059	SMART		[53.7789087,-0.267769]	
9AQMJW5			28600293	BRINKWORTH EARL DANBYS C OF E PRIMARY SCHOOL		[51.5576277,-1.9817841]	
9AQMJZT			28602124	1 HOLY TRINITY C OF E JUNIOR ACADEMY		[51.430001,-1.9966211]	
9AQMK1E			28601719	28 NOTTON SCHOOL HOUSE		[51.4285797,-2.1303485]	
9AQMK3T			28600353	ASHTON KEYNES C OF E PRIMARY SCHOOL		[51.6447853,-1.9372796]	
9AQMK63			28601857	CHERHILL PRIMARY SCHOOL		[51.4292905,-1.9537419]	
9AQMK7K			28601959	IVY LANE PRIMARY SCHOOL		[51.4598451,-2.1209382]	
9AQMK7T			28601373	CHRISTIAN MALFORD C E PRIMARY SCHOOL		[51.5060389,-2.0567278]	
9AQMKAE			28602247	CRUDWELL CHURCH OF ENGLAND PRIMARY SCHOOL		[51.634649,-2.0664535]	
9AQMKEX			28601444	NESTON PRIMARY SCHOOL		[51.4130121,-2.2020697]	
9AQMKMF			28600067	BRADON FOREST SCHOOL		[51.5855951,-1.8719627]	
9AQMKMG			28600057	ST MARYS JUNIOR SCHOOL		[51.5867425,-1.8687695]	2015-04-16
9AQMKQ7			28601026	MARDEN VALE CHURCH OF ENGLAND ACADEMY		[51.4453948,-1.9994835]	
9AQMKVT			44200416	BROAD TOWN C OF E PRIMARY SCHOOL		[51.5035922,-1.8727261]	
9AQMKW0			28602059	DERRY HILL C OF E PRIMARY SCHOOL		[51.4368569,-2.0566986]	
9AQMKZ4			28601561	HILMARTON PRIMARY SCHOOL		[51.4765744,-1.9713765]	
9AQMKZP			28600283	HULLAVINGTON C OF E PRIMARY SCHOOL		[51.540611,-2.1491257]	
9AQMM06			44200251	LANGLEY FITZURCE C OF E SCHOOL		[51.4904523,-2.1122621]	
9AQMM28			28601592	LACOCK C OF E PRIMARY SCHOOL		[51.4149925,-2.1226021]	
9AQMM8N			28600732	LUCKINGTON PRIMARY SCHOOL		[51.5547874,-2.2424636]	
9AQMM96			28600087	LYDIARD MILLICENT C OF E PRIMARY SCHOOL		[51.571801,-1.8707465]	
9AQMMDK			28600411	SHERSTON C OF E PRIMARY SCHOOL		[51.5733326,-2.2172242]	
9AQMT53			47205123	QUEEN ELIZABETH HIGH SCHOOL	QUEEN ELIZABETH HIGH SCHOOL	[51.8463104,-4.3206467]	
9AQMW8B			28900642	BLUEBELL PRIMARY SCHOOL		[52.6233099,1.2506425]	
9AQMWAZ			28900138	MILE CROSS PRIMARY SCHOOL		[52.6505869,1.2751455]	
9AQN2AR	9AE39MA	9AE39MA	9500121	MAIN BUILDING		[52.4141257,-1.4516525]	
9AQN2BZ			9502003	736 COURTHOUSE GREEN PRIMARY SCHOOL		[52.4322984,-1.4794055]	
9AQN30J	5T8GBK50	5T8GBK50	9500536	BOILER HOUSE		[52.3869683,-1.5278953]	
9AQN4HP	2X6BM8TE		9502163	TEMPORARY CLASSROOM		[52.3704198,-1.546674]	
9AQN4Y1	2X6BKRM8	2X6BKRM8	9500695	NURSERY		[52.4180088,-1.4395782]	
9AQN4Y6	2X6BE92Q	2X6BE92Q	9501352	CHILDRENS CENTRE		[52.4196207,-1.5206811]	
9AQN4YE	2X6BGV1M	2X6BGV1M	9502348	BLOCK B		[52.3904895,-1.5090311]	
9AQN53S			9500658	50 CASTLE WOOD SCHOOL		[52.4358079,-1.4611675]	
9AQN53T	9AQN53S	9AQN53S	9500658	MAIN SCHOOL BUILDING		[52.4358079,-1.4611675]	
9AQN53W			9502248	RICHARD LEE CHILDRENS CENTRE		[52.4088267,-1.4580775]	
9AQNBF8			24000104	WENLOCK AND CRAWLEY GREEN ROAD PRE SCHOOL		[51.8824769,-0.3949452]	
9AQNC00			24001381	WHIPPERLEY NURSERY SCHOOL		[51.87615,-0.4400763]	
9AQNDBJ	9A5E1BQ	9A5E1BQ	24000358	PRE SCHOOL		[51.9012995,-0.4285791]	
9AQNEZ8			9300701	CORBY BUSINESS ACADEMY		[52.5086009,-0.6420845]	
9AQNF76			9300622	MAPLEFIELDS SCHOOL		[52.4856578,-0.7304919]	
9AQNFCP	9A79A30	9A79A30	9300612	LITTLE LEARNERS CHILDCARE		[52.4947826,-0.6965268]	
9AQNGK2			9350020	CORBY PRIMARY ACADEMY		[52.474238,-0.7033932]	
9AQNGSK			9300152	THE KINGSWOOD SCHOOL		[52.4793589,-0.7333383]	
9AQNGT8			9350344	LITTLE STANION PRIMARY SCHOOL		[52.476028,-0.6676757]	
9AQNHGW			9300009	CHIRPY CHICKS PRE SCHOOL		[52.5362235,-0.6741131]	
9AQP16S	2X6YMYKC	2X6YMYKC	39901111	PRE SCHOOL AT		[51.9372873,1.0470766]	
9AQP2AW			38301937	SHIPSTON PRE SCHOOL		[52.0663275,-1.6270658]	
9AQP2AX	2X6BGRGG	2X6BGRGG	38301369	WINDMILLS NURSERY SCHOOL		[52.2361644,-1.458375]	
9AQP2AY	2X6BGRM3	2X6BGRM3	38302106	BEECHWOOD NURSERY		[52.2566567,-1.3871595]	
9AQP340	2X6BGRDW		38300052	PATHWAY NURSERY		[52.2913641,-1.7736901]	
9AQP36H	2X6BGRPK	2X6BGRPK	38300357	THE BRIDGE PRE SCHOOL		[52.18527,-1.6945124]	
9AQP396	9C3VJQE	9C3VJQE	38301395	NEWTS		[52.1135551,-1.641247]	
9AQP3RP	2X6BGRKH		38301772	SNITTERFIELD NURSERY SCHOOL		[52.2369875,-1.6894144]	
9AQP8K9	2X5S7Y2V	2X5S7Y2V	7766440	KEY STAGE 1 BUILDING		[53.8888987,-1.742838]	
9AQPB1J			7782900	ST PHILIPS CE PRIMARY SCHOOL		[53.8038875,-1.7820468]	
9AQPB1N	2X5R6YT8		7724440	HOSPITAL PRU BRI WARD 17		[53.806091,-1.793029]	
9AQPB1Q	5T8KB6S8	5T8KB6S8	7766760	TRACKS PRU		[53.8364929,-1.785357]	
9AQPBMF	5T8KB3SR	5T8KB3SR	7752310	FORMER SCHOOL KITCHEN		[53.8502015,-1.8318466]	
9AQPBSN			7781910	TONG HIGH SCHOOL		[53.7649364,-1.6997698]	
9AQPDHN			12102580	WOODHOUSE SCHOOL		[50.7824095,-2.9387466]	
9AQPER9			12101421	BASSETTS FARM PRESCHOOL		[50.6339163,-3.3851384]	
9AQPF68			12100278	FOLLY NURSERY		[50.794688,-3.1718663]	
9AQPFET	2X5EJA2W	2X5EJA2W	12101496	PLAYGROUP CLASSROOM		[50.6353349,-3.3332713]	
9AQPGAB	9A0ZY6B	9A0ZY6B	12103812	CHILDRENS CENTRE		[50.7092754,-3.4544146]	
9AQPGAH	9A100YV	9A100YV	12104939	PRE SCHOOL		[50.7455113,-3.3911642]	
9AQPGY7			12109742	ST MARTINS C OF E PRIMARY AND NURSERY SCHOOL		[50.7474613,-3.4145879]	
9AQPRXF	2X4XNHG3	2X4XNHG3	22906250	ST MARY S CHURCH HALL		[51.4324105,-0.1832489]	
9AQPVH4			22904220	RAVENSTONE PRIMARY SCHOOL		[51.4413215,-0.1532526]	
9AQPXYS			36812060	WHITBURN CHURCH OF ENGLAND ACADEMY		[54.9495316,-1.3590596]	
9AQPYB1			36817259	JARROW SCHOOL		[54.9726718,-1.4874672]	
9AQPYFX			36812400	FOREST VIEW PRIMARY SCHOOL		[54.9560822,-1.4332268]	
9AQPYGR			36810130	ST JOSEPHS CATHOLIC ACADEMY		[54.9591271,-1.5205009]	
9AQPYN0			36804800	HARTON PRIMARY SCHOOL		[54.9758449,-1.4008195]	
9AQPYQK			36817263	STANHOPE PRIMARY SCHOOL		[54.9783186,-1.4363982]	
9AQPYQM			36810760	SOUTH SHIELDS COMMUNITY SCHOOL		[54.9619911,-1.41643]	
9AQPZ07			36802630	HEBBURN LAKES PRIMARY SCHOOL		[54.9688416,-1.5080816]	
9AQPZBD			36802630	SOUTH TYNESIDE EARLY YEARS EXCELLENCE CENTRE		[54.9755101,-1.5100522]	
9AQPZGX	9AQPYQK	9AQPYQK	36817263	STANHOPE PRIMARY SCHOOL NURSERY UNIT		[54.9783186,-1.4363982]	
9AQPZGY	327CP8	327CP8	36818002	WESTOE CROWN PRIMARY SCHOOL NURSERY UNIT		[54.9939552,-1.4175638]	
9AQPZH0	9AQPYN0	9AQPYN0	36804800	HARTON PRIMARY SCHOOL NURSERY UNIT		[54.9758449,-1.4008195]	
9AQPZH2	2X47XVZN	2X47XVZN	36802200	HOLY TRINITY CHURCH OF ENGLAND ACADEMY NURSERY UNIT		[54.9677651,-1.4436687]	
9AQPZH4	327FMM	327FMM	36817361	SEA VIEW PRIMARY SCHOOL NURSERY UNIT		[54.9846239,-1.400166]	
9AQQE5C			19001733	22 WATLINGTON PRE SCHOOL		[52.6703372,0.3892873]	
9AQQEYH			19001043	HOWARD INFANT AND NURSERY SCHOOL		[52.749553,0.4243962]	
9AQQH74	2X5658MA	2X5658MA	23400313	RAINBOWS NURSERY		[52.6380683,-1.8362071]	
9AQQHTV			23400757	ROCKLANDS SPECIAL SCHOOL		[52.6959573,-1.8199638]	2014-09-15
9AQQJY8			23400637	SOUTH STAFFORDSHIRE COLLEGE		[52.6797439,-1.8297661]	
9AQQM66	9A3C7D3		23401597	LICHFIELD STUDY CENTRE		[52.6768121,-1.8198081]	
9AQQQ70			37305262	WHEATFIELDS INFANT AND NURSERY SCHOOL		[51.7709514,-0.3108641]	
9AQQR2W	2X6MYN1B	2X6MYN1B	37307805	FOREST HOUSE EDUCATION CENTRE FOREST LANE		[51.7025893,-0.3076893]	
9AQQS5E	2X6MTAPX	2X6MTAPX	37305285	BEST FRIENDS CHILDCARE AT		[51.7395354,-0.3106691]	
9AQQSA0			37303317	CUNNINGHAM HILL INFANT SCHOOL		[51.7451988,-0.3149335]	
9AQQVKN			9704180	ST WILFRIDS CATHOLIC SCHOOL		[51.1110748,-0.2029759]	
9AQQWD1	2X630C6E	2X630C6E	9700833	RAINBOW PRE SCHOOL		[51.1053878,-0.189898]	
9AQRFZ2			13200903	PARKLAND JUNIOR SCHOOL		[50.7985741,0.2684843]	
9AQRFZ4			13200810	OAKWOOD PRIMARY SCHOOL		[50.8045245,0.2672043]	
9AQRG1P	9AAWZK6		13201079	THE HAVEN NURSERY SCHOOL		[50.7901515,0.3198637]	
9AQRGHE			13200513	GILDREDGE HOUSE SCHOOL		[50.7693945,0.2667109]	
9AQS7GD			37100961	PRITTLEWELL TECHNICAL COLLEGE		[51.5527506,0.6844562]	2010-09-01
9AQSC1B			45600883	SURE START		[53.8829613,-3.0058414]	
9AQSC8N	9A4349Z	9A4349Z	45605559	NURSERY AT		[53.8447424,-2.9919905]	
9AQSDDY			45600481	SURE START FLAKEFLEET PRIMARY SCHOOL		[53.9105219,-3.0304442]	
9AQSHRD			43600095	WILLOW TREE CHILDRENS CENTRE		[51.7313369,-1.5429611]	
9AQSJGY	2X7V45X7	2X7V45X7	43600340	PACT WITNEY CHILDRENS CENTRE		[51.7863416,-1.5063647]	
9AQSJRR	2X7V5N5J	2X7V5N5J	43600215	CHADLINGTON PLAYGROUP		[51.8989226,-1.5198264]	
9AQSSS3			29802381	PENDLE VALE COLLEGE		[53.8437964,-2.1943888]	
9AQSSS4			29800050	MARSDEN HEIGHTS COMMUNITY COLLEGE		[53.8247477,-2.2226115]	
9AQST5X			29801337	ROUGHLEE SCHOOL		[53.8557275,-2.2463792]	
9AQSZ2S			14905290	WINDMILL HILLS COMMUNITY CENTRER		[54.9575114,-1.6101655]	
9AQT51C			34404398	SILVERDALE SCHOOL		[53.3509935,-1.5286274]	
9AQTN6Z			44301351	OLIVERS BATTERY PRE SCHOOL		[51.0442856,-1.3440745]	
9AQTN9S			44302988	KINGS WORTHY PRE SCHOOL		[51.0934742,-1.2990669]	
9AQTSRE			45903497	PENSHURST CHILDRENS CENTRE		[53.7312306,-0.4263404]	
9AQTSRF			45903697	BRIDLINGTON CHILDRENS CENTRE		[54.0934346,-0.1956857]	
9AQV0AN	5T8FF3YV	5T8FF3YV	45901850	BEEFORD CHILDRENS CENTRE		[53.9709501,-0.2801866]	
9AQV0AQ			45903753	LANGTOFT CHILDRENS CENTRE		[54.0889636,-0.4593531]	
9AQV0B6	2X5S5G4P	2X5S5G4P	45902738	CHILDRENS CENTRE		[54.0768081,-0.2085929]	
9AQV0B7	2X5S15QK	2X5S15QK	45902986	SOUTH HOLDERNESS ADULT EDUCATION		[53.7506875,-0.1967514]	
9AQV3YS			35400407	WESTON ON TRENT CHURCH OF ENGLAND (AIDED) PRIMARY SCHOOL		[52.8492938,-1.3989617]	
9AQV774			27302661	LAKEVIEW SCHOOL		[52.0907688,-0.4596966]	
9AQVA0X	2X6MNFN7	2X6MNFN7	27301656	FOOTSTEPS NURSERY		[52.136755,-0.4969365]	
9AQVF47			45200314	MADELEY ACADEMY		[52.6433898,-2.4578806]	
9AQVG52			45224714	LIGHTMOOR PRIMARY SCHOOL		[52.651845,-2.48601]	
9AQVG55	DF4WTE	DF4WTE	45201068	SHORTWOOD PRIMARY SPORTS HALL		[52.6946148,-2.5083387]	
9AQVGEK			45201838	TEAGUES BRIDGE PRE-SCHOOL		[52.707655,-2.4608473]	
9AQVKYH	5T8KADGC	5T8KADGC	29700439	SOUTHFIELD COTTAGES		[51.7432949,-1.2211699]	
9AQVMWR			29701134	LAND AT THE JUNCTION OF BAYSWATER ROAD AND		[51.7645535,-1.1936051]	
9AQVMYG			29701142	ORCHARD MEADOW PRIMARY SCHOOL		[51.7225248,-1.1997533]	
9AQVT91	9A3X266	9A3X266	82000033	PLAYGROUP		[50.6295484,-1.1829823]	
9AQVWYB			27000486	NEWCASTLE UNDER LYME COLLEGE		[53.0153233,-2.2379887]	
9AQVX9C			27001051	PETER PAN DAY NURSERY		[53.0246213,-2.225709]	
9AQW33G			46408035	YSGOL HAFOD LON	YSGOL HAFOD LON	[52.9264432,-4.3850368]	
9AQW3MW			46408055	Y CLOGAU SCHOOL	YSGOL Y CLOGAU	[52.7485116,-3.9746127]	
9AQW411			46400636	CAE TOP SCHOOL	YSGOL CAE TOP	[53.2186612,-4.1531111]	
9AQW5YA			46400418	BANGOR BUSINESS SCHOOL	YSGOL BUSNES BANGOR	[53.2302014,-4.1303111]	
9AQWDCN	2X4KF0H1	2X4KF0H1	19701696	LEE HOUSE RECEPTION		[54.0472562,-2.791159]	
9AQWDGT			19700075	STEPPING STONES SHORT STAY SCHOOL		[54.0324523,-2.7844655]	
9AQWFTK			19700927	CHADWICK HIGH SCHOOL		[54.0573703,-2.7975235]	
9AQWHVP			47402183	GROVEFIELD TERRACE		[51.6154831,-3.4460574]	
9AQWKJ8			47400760	ABERDARE PARK PRIMARY SCHOOL		[51.7201052,-3.4561826]	
9AQWKTG			47404809	PONTYCLUN PRIMARY SCHOOL PORTAKABINS		[51.5213665,-3.3921644]	
9AQWNFS			47400917	YSGOL GYFUN RHYDYWAUN		[51.734532,-3.493126]	2014-02-21
9AQWNRZ			47403707	ADULT EDUCATION CENTRE		[51.5325968,-3.4559882]	
9AQWP5A			47400335	FLYING START CENTRE		[51.7315068,-3.4799354]	
9AQWPED			47402446	YSGOL BABANOD LLWYNCELYN		[51.6116575,-3.3995891]	
9AQWZ81			37100578	HAMSTEL JUNIOR SCHOOL		[51.5462758,0.7373306]	
9AQWZ83			37100862	LEIGH JUNIOR SCHOOL		[51.5426348,0.6559081]	
9AQX8ZW	2X566ARQ	2X566ARQ	12614468	THE OUT OF SCHOOL CLUB		[53.175955,0.095217]	
9AQXA1R	2X566AV5	2X566AV5	12641287	TETNEY CHILDRENS CENTRE		[53.4938967,-0.0206531]	
9AQXBXC	2X563FMX	2X563FMX	12634235	STICKNEY PRE SCHOOL		[53.0932,0.0041972]	
9AQXQ6H			25801989	THE MILTON KEYNES ACADEMY		[52.0286833,-0.7456156]	
9AQXQQ3			25804882	152 BROOKLANDS FARM PRIMARY SCHOOL		[52.0496489,-0.6877774]	
9AQXQYY	QY72D	QY72D	25801808	BROUGHTON SURE START CENTRE		[52.0476179,-0.6952359]	2014-03-13
9AQXR2J	QW891	QW891	25801458	COTTISLOE BUILDING		[52.0283867,-0.750791]	
9AQXYD9	9AE5V8D	9AE5V8D	24411822	MADRESFIELD EARLY YEARS CENTRE		[52.1268238,-2.2890315]	
9AQXYHE	9A1H5FN	9A1H5FN	24411361	THE BEEHIVE		[52.1943111,-2.3537093]	
9AQY4E4			47205665	MAES Y MORFA PRIMARY SCHOOL	MAES Y MORFA PRIMARY SCHOOL	[51.6707408,-4.1453435]	
9AQYJ6Y			46601964	LLANDRILLO YN RHOS INFANTS SCHOOL	LLANDRILLO YN RHOS INFANTS SCHOOL	[53.3103593,-3.74967]	
9AQYJKW			46605755	YSGOL LLANNEFYDD	YSGOL LLANNEFYDD	[53.2239902,-3.5275909]	
9AQYJWC			46606026	YSGOL RHYDGALED	YSGOL RHYDGALED	[53.1704766,-3.5068832]	
9AQYJZ5			46601908	YSGOL BODAFON	YSGOL BODAFON	[53.3193038,-3.7902868]	
9AQYJZ8			46600823	YSGOL MAELGWYN	YSGOL MAELGWYN	[53.2858354,-3.8098302]	
9AQYK2J			46601951	YSGOL GLANWYDDEN	YSGOL GLANWYDDEN	[53.3106092,-3.7789505]	
9AQYK2P			46601881	YSGOL CYNFRAN	YSGOL CYNFRAN	[53.2817116,-3.6569844]	
9AQYK3B			46605529	YSGOL BETWS Y COED	YSGOL BETWS Y COED	[53.0926616,-3.8188262]	
9AQYK53			46601267	WYDDFID EDUCATION CENTRE	YSGOL YR WYDDFID	[53.3279907,-3.8414816]	
9AQYK86			46606416	YSGOL BRO ALED	YSGOL BRO ALED	[53.1782316,-3.6001991]	
9AQYK9G			46605754	YSGOL LLANGWM	YSGOL LLANGWM	[52.9892746,-3.5406433]	
9AQYK9S			46699650	CANOLFAN ADDYSG UWCHALED	CANOLFAN ADDYSG UWCHALED	[53.0268861,-3.5601752]	
9AQYKAV			46605400	YSGOL TALHAIARN	YSGOL TALHAIARN	[53.2172632,-3.6103862]	
9AQYKB7			46606001	YSGOL SAN SIOR	YSGOL SAN SIOR	[53.270276,-3.538973]	
9AQYKFD			46602831	YSGOL BABANOD	YSGOL BABANOD	[53.2527285,-3.9760548]	
9AQYKJA			46604880	YSGOL PENTREFOELAS	YSGOL PENTREFOELAS	[53.0472335,-3.6813465]	
9AQYKJF			46606420	YSGOL YSBYTY IFAN	YSGOL YSBYTY IFAN	[53.0232998,-3.7291128]	
9AQYKJG			46600762	YSGOL PENMACHNO	YSGOL PENMACHNO	[53.0407438,-3.8016039]	
9AQYKJP			46605582	YSGOL DOLWYDDELAN	YSGOL DOLWYDDELAN	[53.0520095,-3.8850768]	
9AQYKJT			46605581	YSGOL LLANDDOGED	YSGOL LLANDDOGED	[53.1573297,-3.7854982]	
9AQYKKB			46600808	YSGOL BRO GWYDIR	YSGOL BRO GWYDIR	[53.1373599,-3.7952397]	
9AQYKKK			46605403	YSGOL CAPEL GARMON	YSGOL CAPEL GARMON	[53.0837164,-3.769937]	
9AQYMQ0			46601085	YSGOL CAPELULO	YSGOL CAPELULO	[53.2746972,-3.9038917]	
9AQYMXB			46605495	YSGOL ROWEN	YSGOL ROWEN	[53.2285398,-3.8573017]	
9AQYMXG	5T8GM0G6	5T8GM0G6	46600947	DEGANWY PLAY AND LEARNING CENTRE	DEGANWY PLAY AND LEARNING CENTRE	[53.2921037,-3.8208979]	
9AQYN3Q	9AQYK2J	9AQYK2J	46601951	CYLCH MEITHRIN BAE PENRHYN	CYLCH MEITHRIN BAE PENRHYN	[53.3106822,-3.7782781]	
9AQYPZD	2X4XQZ8X	2X4XQZ8X	22401687	SQUIRRELS NURSERY		[51.4540527,-0.3618759]	
9AQYRVK			22403852	STANLEY PRIMARY SCHOOL		[51.4341944,-0.3450056]	
9AQYTRA			22403392	ST RICHARD REYNOLDS CATHOLIC COLLEGE		[51.4477355,-0.3353881]	
9AQYTT0			22403818	ST MARYS & ST PETERS PRE SCHOOL		[51.4290704,-0.3396436]	
9AQYTTB			22401321	THE NEWHOUSE CENTRE		[51.4278868,-0.3773892]	
9AQYW7S			7712300	MERLIN TOP PRIMARY SCHOOL		[53.8683486,-1.935351]	
9AQYX6E	9CPYJPB	9CPYJPB	7716560	PARK LANE COLLEGE		[53.8685381,-1.9084945]	
9AQYZ34			7742200	BINGLEY GRAMMAR SCHOOL		[53.8557566,-1.8460088]	
9AQZ1NH			18301356	LLANFAWR PRIMARY SCHOOL	YSGOL GYNRADD LLANFAWR	[53.3077904,-4.6238379]	
9AQZN1B	9B0K9FM	9B0K9FM	42702706	SCHOOLS OUT AFTER SCHOOL CLUB		[50.8903591,0.2639777]	
9AQZN2X			42700280	NEYLANDS FARM		[51.0897334,-0.0300509]	
9AQZP3W			42700341	FRANT CHURCH OF ENGLAND PRIMARY SCHOOL		[51.0980384,0.2671821]	
9AQZQKA			42701390	POLEGATE CHILDRENS CENTRE		[50.8248695,0.2473332]	
9AQZVN7			46110991	ST PETER AND ST PAUL CHURCH OF ENGLAND PRIMARY SCHOOL		[53.5633271,-0.6210604]	
9AQZVV1			46100256	MELIOR COMMUNITY ACADEMY		[53.5709502,-0.6669156]	
9AR03A0			21301695	CROWNFIELD INFANT SCHOOL		[51.5922263,0.1548022]	
9AR0565			3721101	25C FOREST VIEW		[50.7579437,-1.9238083]	
9AR06Y1	2X5EKQMS	2X5EKQMS	3719651	THE ORCHARD NURSERY		[50.7665774,-1.9119967]	
9AR0A4F	2X4KJXPG	2X4KJXPG	30701012	BUSY BEES		[53.7892311,-2.708063]	
9AR0GQ8	90YXTB	90YXTB	8901515	PROPOSED REPLACEMENT SCHOOL		[51.8779706,0.9213184]	
9AR0GZE	90YZQD	90YZQD	8900763	KINGSFORD INFANT AND NURSERY SCHOOL		[51.8717993,0.8765168]	
9AR0VC7			33431771	3 HOLY FAMILY RC PRIMARY SCHOOL		[53.488636,-2.2938621]	
9AR0VHW			33432117	211 WALKDEN HIGH SCHOOL		[53.5139902,-2.3859048]	
9AR0WHM			33432665	2A IRLAM AND CADISHEAD COLLEGE		[53.4363197,-2.4307956]	
9AR0WM2			33431440	HARROP FOLD SCHOOL SPECIALIST ARTS COLLEGE		[53.5220971,-2.4104734]	
9AR0WTP			33432802	10 OASIS ACADEMY MEDIACITYUK		[53.4755378,-2.2834963]	
9AR0WZ6			33432997	1 LOWER BROUGHTON SURE START CHILDRENS CENTRE		[53.4936478,-2.2642315]	
9AR12PR			22840150	WOODLANDS MONTESSORI PRE SCHOOL		[51.5527727,-0.0063257]	
9AR1341	5T8G78M7	5T8G78M7	22889700	MONKEY PUZZLE DAY NURSERY		[51.6418258,-0.0058342]	
9AR18JM	5T8JQN1V	5T8JQN1V	7401236	TIME OUT CLUB		[53.6596271,-2.664713]	
9AR1C0M			45912664	WITHERNSEA PRIMARY SCHOOL		[53.7323848,0.0261595]	
9AR1CBV			45900749	HEXAGON MUSIC CENTRE		[53.8490172,-0.420455]	
9AR1DRY			45904380	KIDDIES CORNER DAY NURSERY		[53.9513047,-0.8903722]	
9AR1F37	9A0T1NW	9A0T1NW	45911014	STAFF ACCOMMODATION		[53.7128934,-0.0363622]	
9AR1FQA	9AQTSRF	9AQTSRF	45903697	SUNSHINE NURSERY		[54.0933929,-0.1959016]	
9AR1FVB	2X5S17KM	2X5S17KM	45900958	SPORTS HALL		[53.7277205,-0.5365653]	
9AR1N13			37012551	OASIS ACADEMY LORDSHILL		[50.941083,-1.4590796]	
9AR1SK9	9APGZBY		9401905	TEACHING BLOCK		[51.8274883,-2.1045786]	
9AR1X67			2751880	1018 FIRCROFT COLLEGE		[52.4332432,-1.9451019]	
9AR1ZQ8			2703622	CLIFTON JUNIOR SCHOOL		[52.4571449,-1.8790511]	
9AR1ZXY			2704898	HOWES BUILDING		[52.5162716,-1.8982984]	
9AR1ZZW			2708338	ST GEORGES CHURCH CENTRE		[52.4941408,-1.9037036]	
9AR1ZZX	9AR1ZZW	9AR1ZZW	2708338	THE SPORTING EDGE		[52.4941408,-1.9037036]	
9AR2002			2703679	KING EDWARD VI ACADEMY FOR GIRLS		[52.4311011,-1.9022812]	
9AR2004			2702523	OASIS ACADEMY WOODVIEW		[52.4670699,-1.9062948]	
9AR2005			2708787	MAYFIELD SCHOOL		[52.5057766,-1.9099373]	
9AR2008			2706476	OASIS ACADEMY HOBMOOR		[52.4673375,-1.819715]	
9AR200G			2735793	REASIDE ACADEMYL		[52.4016305,-2.0258954]	
9AR20A0			2700431	15 GRENDON AND BILLESLEY NURSERY AND FAMILY CENTRE		[52.4125447,-1.8821559]	
9AR20DH			2701151	TURVES GREEN PRIMARY SCHOOL		[52.4002001,-1.9689148]	
9AR20FH			2751682	300		[52.4791479,-1.8495622]	
9AR20H2			2705853	BRAIDWOOD SCHOOL		[52.5026386,-1.8198789]	
9AR20H3			2706451	76 HODGE HILL PRIMARY SCHOOL		[52.5019045,-1.8160222]	
9AR4FQM	5T8G437Y	5T8G437Y	37602807	COLWICH PRE SCHOOL PLAYGROUP		[52.7881638,-1.9849163]	
9AR6YSY	9A9W6S1	9A9W6S1	23213024	PLOT 1 NEW DETACHED CLASSROOM		[51.9760596,-2.7566202]	
9AR6ZA8	9AQKFY5	9AQKFY5	23209916	PRE SCHOOL		[52.1004009,-2.9314512]	
9AR74FX	9B1N1SD	9B1N1SD	9500639	TEMPORARY HUT A		[52.4134705,-1.4756782]	
9AR74GE	2X6BKS80	2X6BKS80	9502194	RECEPTION CLASSROOM		[52.4172454,-1.4893744]	
9AR74GX	2X6BMAGC	2X6BMAGC	9501942	SWIMMING POOL BLOCK		[52.4202787,-1.5484215]	
9AR77FK	2X6BE85F	2X6BE85F	9500885	MULTIPURPOSE BLOCK		[52.3986748,-1.4525052]	
9AR79HX			2900746	NOORANI EDUCATION CENTRE		[53.7542582,-2.4821725]	
9AR7A5N			2900025	BLACKBURN CENTRAL HIGH SCHOOL		[53.7383849,-2.4681726]	
9AR7D41			2900881	FORMER ST STEPHENS CE INFANT SCHOOL		[53.7582863,-2.4637545]	
9AR7DXF	5T8K526G	5T8K526G	2900088	ST AIDANS C OF E NURSERY		[53.7344409,-2.501084]	
9AR7J74			38301003	STUDLEY CHILDRENS CENTRE		[52.2726742,-1.896066]	
9AR7P2P	9A9R3FQ		25301716	AMBER FOUNDATION		[50.8978181,-3.8444323]	
9AR7PQT			25301219	UFFCULME PRE-SCHOOL		[50.9076432,-3.3251269]	
9AR7W9K			19101997	ENDIKE PRIMARY SCHOOL		[53.7792389,-0.3596359]	
9AR7W9R			19100823	1 THE COMPASS		[53.7299241,-0.4123689]	
9AR7W9X			19102052	140 ANDREW MARVELL BUSINESS AND ENTERPRISE COLLEGE		[53.7715935,-0.2595432]	
9AR7WA6	9AR7W9R		19100823	TEENY TOTS DAY NURSERY		[53.7299241,-0.4123689]	
9AR7WRB			19101306	75 THE BOULEVARD ACADEMY		[53.7399142,-0.369826]	
9AR7X5K			19101987	NEW LIFE CHRISTIAN ACADEMY		[53.7502474,-0.3399115]	
9AR7Y41			19102116	KINGSWOOD ACADEMY		[53.7990517,-0.3274065]	
